"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country"
"448",2007,"Lamborghini","Gallardo Spyder","Two Seaters",5,"Manual 6-spd","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,NA,NA," Germany"
"449",2007,"Lamborghini","Gallardo Spyder","Two Seaters",5,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,NA,NA," Germany"
"450",2007,"Mercedes-Benz","SLK55 AMG","Two Seaters",5.4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7," Germany"
"451",2007,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,79,10," Germany"
"452",2007,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,79,10," Germany"
"453",2007,"Bentley","Continental GTC","Subcompact Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,13,86,7," Germany"
"454",2007,"Ford","Mustang","Subcompact Cars",5.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,20,16,85,13," United States"
"455",2007,"Mercedes-Benz","CLK550","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,82,10," Germany"
"456",2007,"Mercedes-Benz","CLK550 (Cabriolet)","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,81,9," Germany"
"457",2007,"Mercedes-Benz","CLK63 AMG (Cabriolet)","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,81,9," Germany"
"458",2007,"Audi","RS4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,89,13," Germany"
"459",2007,"Audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,90,13," Germany"
"460",2007,"Audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,90,13," Germany"
"461",2007,"Bentley","Continental GT","Compact Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,13,89,11," Germany"
"462",2007,"Mercedes-Benz","CLS550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,93,13," Germany"
"463",2007,"Mercedes-Benz","CLS63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,93,13," Germany"
"464",2007,"Bentley","Continental Flying Spur","Midsize Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,13,102,13," Germany"
"465",2007,"Cadillac","CTS-V","Midsize Cars",6,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,16,99,13," United States"
"466",2007,"Cadillac","STS-V","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,19,15,102,14," United States"
"467",2007,"Mercedes-Benz","E550","Midsize Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,97,14," Germany"
"468",2007,"Mercedes-Benz","E550 4matic","Midsize Cars",5.5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,97,14," Germany"
"469",2007,"Mercedes-Benz","E63 AMG","Midsize Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,97,14," Germany"
"470",2007,"Cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA," United States"
"471",2007,"Cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,19,15,NA,NA," United States"
"472",2007,"Mercedes-Benz","S550 4matic","Large Cars",5.5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,109,16," Germany"
"473",2007,"Mercedes-Benz","S65 AMG","Large Cars",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,109,16," Germany"
"474",2007,"Audi","S4 Avant","Small Station Wagons",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,91,28," Germany"
"475",2007,"Audi","S4 Avant","Small Station Wagons",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,91,28," Germany"
"476",2007,"Mercedes-Benz","E63 AMG (wagon)","Midsize Station Wagons",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,96,41," Germany"
"477",2007,"Aston Martin","V8 Vantage","Two Seaters",4.3,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,NA,NA," United Kingdom"
"478",2007,"BMW","Z4 M Coupe","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,NA,NA," Germany"
"479",2007,"BMW","Z4 M Roadster","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,NA,NA," Germany"
"480",2007,"Ferrari","F430","Two Seaters",4.3,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,13,NA,NA," Italy/ United States"
"481",2007,"Ferrari","F430","Two Seaters",4.3,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,13,NA,NA," Italy/ United States"
"482",2007,"Ferrari","599 GTB","Two Seaters",5.9,"Automatic 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,14,12,NA,NA," Italy/ United States"
"483",2007,"Ferrari","599 GTB","Two Seaters",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,14,11,NA,NA," Italy/ United States"
"484",2007,"Aston Martin","DB9 Coupe","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,13,78,5," United Kingdom"
"485",2007,"Aston Martin","DB9 Coupe Manual","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,78,5," United Kingdom"
"486",2007,"Aston Martin","DB9 Volante","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,78,5," United Kingdom"
"487",2007,"Aston Martin","DB9 Volante Manual","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,78,5," United Kingdom"
"488",2007,"Bentley","Azure","Subcompact Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,15,11,91,8," Germany"
"489",2007,"BMW","650ci","Subcompact Cars",4.8,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,18,81.5,13," Germany"
"490",2007,"BMW","650ci","Subcompact Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,81.5,13," Germany"
"491",2007,"BMW","650ci Convertible","Subcompact Cars",4.8,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,81.5,12," Germany"
"492",2007,"BMW","M6","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13," Germany"
"493",2007,"BMW","M6 Convertible","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,81.5,12," Germany"
"494",2007,"Mercedes-Benz","CL550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,91,14," Germany"
"495",2007,"Audi","S6","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,19,16,98,16," Germany"
"496",2007,"Audi","S8","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,100,15," Germany"
"497",2007,"Bentley","Arnage","Midsize Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,15,11,104,13," Germany"
"498",2007,"BMW","M5","Midsize Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14," Germany"
"499",2007,"BMW","M5","Midsize Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14," Germany"
"500",2007,"Cadillac","STS","Midsize Cars",4.6,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,NA,NA," United States"
"501",2007,"Ferrari","612 Scaglietti","Midsize Cars",5.7,"Automatic 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,16,11,105,6," Italy/ United States"
"502",2007,"Ferrari","612 Scaglietti","Midsize Cars",5.7,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,105,6," Italy/ United States"
"503",2007,"Audi","A8 L","Large Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,107,15," Germany"
"504",2007,"Bentley","Arnage LWB","Large Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,14,11,111,13," Germany"
"505",2007,"Chrysler","300/SRT-8","Large Cars",6.1,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,18,15,NA,NA," Italy/ United States"
"506",2007,"Dodge","Charger","Large Cars",6.1,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,18,15,NA,NA," Italy/ United States"
"507",2007,"Maserati","Quattroporte/QP Sport GT","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,13,121,8," Italy/ United States"
"508",2007,"BMW","650ci Convertible","Subcompact Cars",4.8,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,81.5,12," Germany"
"509",2007,"BMW","760li","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,105,18," Germany"
"510",2007,"Maserati","Quattroporte/QP Sport GT","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,17,14,121,8," Italy/ United States"
"511",2007,"Maybach","57","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,16,12,112,15," Germany"
"512",2007,"Maybach","57S","Large Cars",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,16,12,112,15," Germany"
"513",2007,"Maybach","62","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,16,12,114,15," Germany"
"514",2007,"Maybach","62S","Large Cars",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,16,12,114,15," Germany"
"515",2007,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,18,14,91,14," Germany"
"516",2007,"Aston Martin","V8 Vantage ASM","Two Seaters",4.3,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,NA,NA," United Kingdom"
"517",2007,"Mercedes-Benz","SLR","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,11,16,13,48,10," Germany"
"518",2007,"BMW","M6","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13," Germany"
"519",2007,"BMW","M6 Convertible","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,81.5,12," Germany"
"520",2008,"Mercedes-Benz","CL63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,14,91,14," Germany"
"521",2008,"BMW","M5","Midsize Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14," Germany"
"522",2008,"BMW","M5","Midsize Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,99,14," Germany"
"523",2008,"Mercedes-Benz","S63 AMG","Large Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,109,16," Germany"
"524",2008,"Audi","R8","Two Seaters",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,NA,NA," Germany"
"525",2008,"Audi","R8","Two Seaters",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,NA,NA," Germany"
"526",2008,"Bugatti","Veyron","Two Seaters",8,"Automatic (S6)","16","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,8,14,10,NA,NA," Germany"
"527",2008,"Cadillac","XLR-V","Two Seaters",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,16,NA,NA," United States"
"528",2008,"Lamborghini","Gallardo Coupe","Two Seaters",5,"Manual 6-spd","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,17,13,NA,NA," Germany"
"529",2008,"Lamborghini","Gallardo Coupe","Two Seaters",5,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,NA,NA," Germany"
"530",2008,"Lamborghini","Gallardo Spyder","Two Seaters",5,"Manual 6-spd","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,15,12,NA,NA," Germany"
"531",2008,"Lamborghini","Gallardo Spyder","Two Seaters",5,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,NA,NA," Germany"
"532",2008,"Lamborghini","Murcielago","Two Seaters",6.5,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,13,10,NA,NA," Germany"
"533",2008,"Lamborghini","Murcielago","Two Seaters",6.5,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,14,11,NA,NA," Germany"
"534",2008,"Lamborghini","Murcielago Roadster","Two Seaters",6.5,"Manual 6-spd","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,8,13,10,NA,NA," Germany"
"535",2008,"Lamborghini","Murcielago Roadster","Two Seaters",6.5,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,9,14,11,NA,NA," Germany"
"536",2008,"Mercedes-Benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,17,14,50,7," Germany"
"537",2008,"Mercedes-Benz","SL550","Two Seaters",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,50,7," Germany"
"538",2008,"Mercedes-Benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7," Germany"
"539",2008,"Mercedes-Benz","SL65 AMG","Two Seaters",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7," Germany"
"540",2008,"Mercedes-Benz","SLK55 AMG","Two Seaters",5.4,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7," Germany"
"541",2008,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,79,10," Germany"
"542",2008,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,79,10," Germany"
"543",2008,"Ford","Mustang","Subcompact Cars",5.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,20,16,85,13," United States"
"544",2008,"Mercedes-Benz","CLK63 AMG","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,14,82,10," Germany"
"545",2008,"Mercedes-Benz","CLK63 AMG (Cabriolet)","Subcompact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,81,9," Germany"
"546",2008,"Audi","RS4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,89,13," Germany"
"547",2008,"Audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,90,13," Germany"
"548",2008,"Audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,90,13," Germany"
"549",2008,"Bentley","Azure","Compact Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,9,15,11,93,8," Germany"
"550",2008,"Mercedes-Benz","CL550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,91,14," Germany"
"551",2008,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,91,14," Germany"
"552",2008,"Mercedes-Benz","CL65 AMG","Compact Cars",5.5,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,91,14," Germany"
"553",2008,"Mercedes-Benz","CLS550","Compact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,93,13," Germany"
"554",2008,"Mercedes-Benz","CLS63 AMG","Compact Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,93,13," Germany"
"555",2008,"Audi","S6","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,19,16,98,16," Germany"
"556",2008,"Audi","S8","Midsize Cars",5.2,"Automatic (S6)","10","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,15,100,15," Germany"
"557",2008,"Bentley","Arnage","Midsize Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,15,11,104,13," Germany"
"558",2008,"Cadillac","STS-V","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,102,14," United States"
"559",2008,"Cadillac","STS AWD","Midsize Cars",4.6,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,102,14," United States"
"560",2008,"Mercedes-Benz","E550 4matic","Midsize Cars",5.5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,19,16,97,14," Germany"
"561",2008,"Mercedes-Benz","E63 AMG","Midsize Cars",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,97,14," Germany"
"562",2008,"Bentley","Arnage RL","Large Cars",6.7,"Automatic (S6)","8","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,9,15,11,111,13," Germany"
"563",2008,"Cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA," United States"
"564",2008,"Cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA," United States"
"565",2008,"Mercedes-Benz","S550","Large Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,109,16," Germany"
"566",2008,"Mercedes-Benz","S550 4matic","Large Cars",5.5,"Automatic 7-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,109,16," Germany"
"567",2008,"Mercedes-Benz","S600","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,109,16," Germany"
"568",2008,"Mercedes-Benz","S65 AMG","Large Cars",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,109,16," Germany"
"569",2008,"Audi","S4 Avant","Small Station Wagons",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,91,28," Germany"
"570",2008,"Audi","S4 Avant","Small Station Wagons",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,91,28," Germany"
"571",2008,"Mercedes-Benz","E63 AMG (wagon)","Midsize Station Wagons",6.2,"Automatic (S7)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,18,14,96,41," Germany"
"572",2008,"Mercedes-Benz","CLK550","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,82,10," Germany"
"573",2008,"Mercedes-Benz","CLK550 (Cabriolet)","Subcompact Cars",5.5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,81,9," Germany"
"574",2008,"Aston Martin","V8 Vantage","Two Seaters",4.3,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,15,NA,NA," United Kingdom"
"575",2008,"Aston Martin","V8 Vantage","Two Seaters",4.3,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,15,NA,NA," United Kingdom"
"576",2008,"BMW","Z4 M Coupe","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,23,18,NA,NA," Germany"
"577",2008,"BMW","Z4 M Roadster","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,23,18,NA,NA," Germany"
"578",2008,"Dodge","Viper Convertible","Two Seaters",8.4,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,22,16,NA,NA," Italy/ United States"
"579",2008,"Dodge","Viper Coupe","Two Seaters",8.4,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,22,16,NA,NA," Italy/ United States"
"580",2008,"Ferrari","F430","Two Seaters",4.3,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,13,NA,NA," Italy/ United States"
"581",2008,"Ferrari","F430","Two Seaters",4.3,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,16,13,NA,NA," Italy/ United States"
"582",2008,"Ferrari","599 GTB Fiorano","Two Seaters",5.9,"Automatic 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,15,12,NA,NA," Italy/ United States"
"583",2008,"Ferrari","599 GTB Fiorano","Two Seaters",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,15,12,NA,NA," Italy/ United States"
"584",2008,"Aston Martin","DB9 Coupe","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,78,5," United Kingdom"
"585",2008,"Aston Martin","DB9 Coupe","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,18,13,78,5," United Kingdom"
"586",2008,"Aston Martin","DB9 Volante","Minicompact Cars",5.9,"Manual 6-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,10,16,12,78,5," United Kingdom"
"587",2008,"Aston Martin","DB9 Volante","Minicompact Cars",5.9,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,78,5," United Kingdom"
"588",2008,"Audi","RS4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,12,19,14,79,10," Germany"
"589",2008,"Audi","S5","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,84,12," Germany"
"590",2008,"Bentley","Continental GTC","Subcompact Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,12,86,7," Germany"
"591",2008,"BMW","650ci Convertible","Subcompact Cars",4.8,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,16,82,11," Germany"
"592",2008,"BMW","M6","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13," Germany"
"593",2008,"BMW","M6","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,13," Germany"
"594",2008,"BMW","M6 Convertible","Subcompact Cars",5,"Manual 6-spd","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,11," Germany"
"595",2008,"BMW","M6 Convertible","Subcompact Cars",5,"Automatic (S7)","10","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,11,17,13,82,11," Germany"
"596",2008,"Bentley","Continental GT","Compact Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,13,89,11," Germany"
"597",2008,"Bentley","Continental Flying Spur","Midsize Cars",6,"Automatic (S6)","12","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,TRUE,10,17,12,102,13," Germany"
